pair,threshold_bps,confirmation_policy,exit_policy,max_holding_minutes,data_scope,total_signal_count,realized_event_count,right_censored_count,censor_rate,positive_event_count,win_rate,sum_net_price_pnl_bps,mean_net_price_pnl_bps,median_net_price_pnl_bps,p05_net_price_pnl_bps,p25_net_price_pnl_bps,p75_net_price_pnl_bps,p95_net_price_pnl_bps,mean_gross_price_pnl_bps,mean_funding_pnl_bps,mean_net_combined_pnl_bps,median_holding_minutes,p90_holding_minutes,max_holding_minutes_observed,mean_mae_bps,median_mae_bps,mean_mfe_bps,day_block_bootstrap_ci_low,day_block_bootstrap_ci_high
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,32,13,0,0.0,0,0.0,-131.6446674802827,-10.126512883098668,-9.104218720865624,-18.57068325131171,-12.878507224753903,-7.983834243026049,-2.9188212081463343,9.873487116901332,-0.81,-10.936512883098668,19.0,44.8,67.0,-0.6209729627971471,-0.5821698383146057,12.492381114477002,-15.96551667858306,-7.939090372067917
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,32,13,0,0.0,0,0.0,-131.6446674802827,-10.126512883098668,-9.104218720865624,-18.57068325131171,-12.878507224753903,-7.983834243026049,-2.9188212081463343,9.873487116901332,-0.81,-10.936512883098668,19.0,44.8,67.0,-0.6209729627971471,-0.5821698383146057,12.492381114477002,-15.96551667858306,-7.939090372067917
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,32,13,0,0.0,0,0.0,-131.6446674802827,-10.126512883098668,-9.104218720865624,-18.57068325131171,-12.878507224753903,-7.983834243026049,-2.9188212081463343,9.873487116901332,-0.81,-10.936512883098668,19.0,44.8,67.0,-0.6209729627971471,-0.5821698383146057,12.492381114477002,-15.96551667858306,-7.939090372067917
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,32,13,0,0.0,0,0.0,-131.6446674802827,-10.126512883098668,-9.104218720865624,-18.57068325131171,-12.878507224753903,-7.983834243026049,-2.9188212081463343,9.873487116901332,-0.81,-10.936512883098668,19.0,44.8,67.0,-0.6209729627971471,-0.5821698383146057,12.492381114477002,-15.96551667858306,-7.939090372067917
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,32,13,0,0.0,0,0.0,-131.6446674802827,-10.126512883098668,-9.104218720865624,-18.57068325131171,-12.878507224753903,-7.983834243026049,-2.9188212081463343,9.873487116901332,-0.81,-10.936512883098668,19.0,44.8,67.0,-0.6209729627971471,-0.5821698383146057,12.492381114477002,-15.96551667858306,-7.939090372067917
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,123,116,0,0.0,0,0.0,-2115.1737957239407,-18.234256859689143,-18.33654031908936,-22.971804469603935,-19.75787546172501,-16.679854222764728,-12.793193871158387,1.7657431403108583,0.04310344827586207,-18.191153411413282,1.0,4.0,60.0,0.21739187524771122,0.6461184793937758,3.0113681518541986,-24.960298343152996,-17.83005068118722
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,123,116,0,0.0,0,0.0,-2115.1737957239407,-18.234256859689143,-18.33654031908936,-22.971804469603935,-19.75787546172501,-16.679854222764728,-12.793193871158387,1.7657431403108583,0.04310344827586207,-18.191153411413282,1.0,4.0,60.0,0.21739187524771122,0.6461184793937758,3.0113681518541986,-24.960298343152996,-17.83005068118722
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_ALL_FOUR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_PAIR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_ALL_FOUR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_PAIR_INTERSECTION,123,115,0,0.0,0,0.0,-2079.7193039958697,-18.084515686920607,-18.307840801654578,-22.58489076432966,-19.687718228560954,-16.640563257731536,-12.745891923272119,1.9154843130793942,0.043478260869565216,-18.04103742605104,1.0,4.0,39.0,0.3536691239722197,0.6900553408129007,3.072234360816138,-19.97873225049432,-17.491358510879955
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_ALL_FOUR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_PAIR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_ALL_FOUR_INTERSECTION,41,23,0,0.0,1,0.043478260869565216,-334.1682238023898,-14.529053208799555,-16.265329633264862,-23.207437412804826,-17.646720767115468,-9.799589605627418,-2.9370684296862075,5.470946791200444,-0.1621739130434783,-14.691227121843035,60.0,60.0,60.0,-3.7631675183112607,-2.755171525511413,10.017135568147038,-22.705864016805712,-10.574285280454909
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_PAIR_INTERSECTION,41,23,0,0.0,1,0.043478260869565216,-334.1682238023898,-14.529053208799555,-16.265329633264862,-23.207437412804826,-17.646720767115468,-9.799589605627418,-2.9370684296862075,5.470946791200444,-0.1621739130434783,-14.691227121843035,60.0,60.0,60.0,-3.7631675183112607,-2.755171525511413,10.017135568147038,-22.705864016805712,-10.574285280454909
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_ALL_FOUR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_PAIR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_ALL_FOUR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_PAIR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_ALL_FOUR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_PAIR_INTERSECTION,29,6,0,0.0,2,0.3333333333333333,-43.41524868011638,-7.2358747800193965,-3.837132956006055,-20.44144220457759,-13.948172734940794,0.5372436058998131,1.2972802291913634,12.764125219980604,-1.7550000000000001,-8.990874780019396,32.0,74.0,81.0,-2.642728251444071,-2.5345932928733106,14.446501466632474,-17.793958072194513,0.1902913820063703
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,,STRICT_ALL_FOUR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,,STRICT_PAIR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_ALL_FOUR_INTERSECTION,26,12,0,0.0,1,0.08333333333333333,-180.2729395824718,-15.022744965205982,-13.804785385755341,-29.102699073157137,-18.68716100932142,-11.392369181931743,-2.0881840303019645,4.977255034794015,-0.46083333333333343,-15.483578298539316,60.0,60.0,60.0,-6.498875888466816,-5.276298909560606,9.961500278356981,-25.719897813800767,-8.590900877140172
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_PAIR_INTERSECTION,26,12,0,0.0,1,0.08333333333333333,-180.2729395824718,-15.022744965205982,-13.804785385755341,-29.102699073157137,-18.68716100932142,-11.392369181931743,-2.0881840303019645,4.977255034794015,-0.46083333333333343,-15.483578298539316,60.0,60.0,60.0,-6.498875888466816,-5.276298909560606,9.961500278356981,-25.719897813800767,-8.590900877140172
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_ALL_FOUR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_PAIR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_ALL_FOUR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_PAIR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_ALL_FOUR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_PAIR_INTERSECTION,20,1,0,0.0,0,0.0,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,-0.8693404110315761,19.130659588968424,5.0,4.130659588968424,20.0,20.0,20.0,-12.478630265289059,-12.478630265289059,22.529707855454273,-0.8693404110315761,-0.8693404110315761
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,,STRICT_ALL_FOUR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,,STRICT_PAIR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_ALL_FOUR_INTERSECTION,26,12,0,0.0,0,0.0,-183.98805271490158,-15.332337726241798,-13.804785385755341,-29.102699073157137,-18.68716100932142,-11.392369181931743,-3.759984939895364,4.667662273758199,-0.46083333333333343,-15.793171059575132,60.0,60.0,60.0,-6.498875888466816,-5.276298909560606,9.44027626361745,-25.866954375292778,-9.519679160247616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_PAIR_INTERSECTION,26,12,0,0.0,0,0.0,-183.98805271490158,-15.332337726241798,-13.804785385755341,-29.102699073157137,-18.68716100932142,-11.392369181931743,-3.759984939895364,4.667662273758199,-0.46083333333333343,-15.793171059575132,60.0,60.0,60.0,-6.498875888466816,-5.276298909560606,9.44027626361745,-25.866954375292778,-9.519679160247616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_ALL_FOUR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_PAIR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_ALL_FOUR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_PAIR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_ALL_FOUR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_PAIR_INTERSECTION,20,2,0,0.0,1,0.5,-2.8076366355577953,-1.4038183177788977,-1.4038183177788977,-4.227496422457215,-2.9725283759335186,0.1648917403757233,1.4198597868994198,18.5961816822211,-5.265000000000001,-6.668818317778898,38.5,56.5,61.0,-8.555058267164517,-8.555058267164517,19.021062715532942,-4.5412384340881395,1.7336017985303442
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_ALL_FOUR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,27,14,0,0.0,0,0.0,-215.46282276945303,-15.390201626389501,-13.307412754903751,-27.423165492018434,-17.043209416999755,-11.148779727686001,-8.387179476060808,4.609798373610498,-0.3950000000000001,-15.785201626389503,60.0,60.0,60.0,-5.909670235681294,-4.828671514204852,9.002798158545385,-26.230772145712535,-11.795470277044883
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,27,14,0,0.0,0,0.0,-215.46282276945303,-15.390201626389501,-13.307412754903751,-27.423165492018434,-17.043209416999755,-11.148779727686001,-8.387179476060808,4.609798373610498,-0.3950000000000001,-15.785201626389503,60.0,60.0,60.0,-5.909670235681294,-4.828671514204852,9.002798158545385,-26.230772145712535,-11.795470277044883
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,21,6,0,0.0,0,0.0,-59.2934134026123,-9.88223556710205,-10.132423675336382,-12.411346100891212,-11.222476472965685,-9.490202785799022,-6.429100157332428,10.11776443289795,-1.7550000000000001,-11.637235567102051,20.0,47.0,66.0,-4.847236904923132,-4.646973380715291,12.493772129579249,-11.512261698431985,-7.396969111410616
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,52,49,0,0.0,0,0.0,-864.776357845879,-17.64849709889549,-18.30559611317615,-21.422957735454975,-19.5421469949719,-16.8179610665997,-10.020319580982044,2.351502901104507,0.0,-17.64849709889549,2.0,10.400000000000006,26.0,-0.9435384086268276,-0.450402139626771,3.6039881455487923,-18.57783946027139,-16.235212908276733
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,52,49,0,0.0,0,0.0,-864.776357845879,-17.64849709889549,-18.30559611317615,-21.422957735454975,-19.5421469949719,-16.8179610665997,-10.020319580982044,2.351502901104507,0.0,-17.64849709889549,2.0,10.400000000000006,26.0,-0.9435384086268276,-0.450402139626771,3.6039881455487923,-18.57783946027139,-16.235212908276733
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,52,50,0,0.0,0,0.0,-903.1164916152992,-18.062329832305984,-18.393337831327777,-22.16761698336948,-19.616095719381647,-16.862030180934667,-10.20528317495261,1.9376701676940165,0.0,-18.062329832305984,2.0,12.200000000000003,60.0,-1.2914703158426908,-0.5503003306439602,3.5220476593965655,-26.7833409713975,-16.66001075808019
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,52,50,0,0.0,0,0.0,-903.1164916152992,-18.062329832305984,-18.393337831327777,-22.16761698336948,-19.616095719381647,-16.862030180934667,-10.20528317495261,1.9376701676940165,0.0,-18.062329832305984,2.0,12.200000000000003,60.0,-1.2914703158426908,-0.5503003306439602,3.5220476593965655,-26.7833409713975,-16.66001075808019
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,52,49,0,0.0,0,0.0,-864.776357845879,-17.64849709889549,-18.30559611317615,-21.422957735454975,-19.5421469949719,-16.8179610665997,-10.020319580982044,2.351502901104507,0.0,-17.64849709889549,2.0,10.400000000000006,26.0,-0.9435384086268276,-0.450402139626771,3.6039881455487923,-18.57783946027139,-16.235212908276733
bitget/gate,20,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,52,49,0,0.0,0,0.0,-864.776357845879,-17.64849709889549,-18.30559611317615,-21.422957735454975,-19.5421469949719,-16.8179610665997,-10.020319580982044,2.351502901104507,0.0,-17.64849709889549,2.0,10.400000000000006,26.0,-0.9435384086268276,-0.450402139626771,3.6039881455487923,-18.57783946027139,-16.235212908276733
