record_type,pair,funding_time,lag_hours,gate_funding_rate,other_funding_rate,funding_diff,premium_bps,premium_before_4h_bps,premium_after_4h_bps,abs_premium_change_after_settlement_bps,correlation,alignment,regime
settlement,gate/binance,2026-07-07 08:00:00+00:00,,0.003,0.00661515,-0.00361515,118.09579947703382,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-07 08:00:00+00:00,,0.003,0.00661515,-0.00361515,,67.9468138024454,130.67711720423034,62.73030340178494,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-07 16:00:00+00:00,,0.000131,-0.00087944,0.00101044,116.36303043768044,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-07 16:00:00+00:00,,0.000131,-0.00087944,0.00101044,,130.67711720423034,109.90150336962219,-20.77561383460815,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-08 00:00:00+00:00,,0.000104,-0.00176129,0.00186529,72.71934961121066,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-08 00:00:00+00:00,,0.000104,-0.00176129,0.00186529,,109.90150336962219,117.79092621546383,7.8894228458416364,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-08 08:00:00+00:00,,0.003,0.00386943,-0.00086943,133.06908267270634,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-08 08:00:00+00:00,,0.003,0.00386943,-0.00086943,,117.79092621546383,115.74015357131228,-2.05077264415155,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-08 16:00:00+00:00,,0.0001,0.00139656,-0.00129656,138.4350514739471,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-08 16:00:00+00:00,,0.0001,0.00139656,-0.00129656,,115.74015357131228,162.90568600219157,47.165532430879296,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-09 00:00:00+00:00,,0.0001,0.00102242,-0.00092242,119.76836009476209,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-09 00:00:00+00:00,,0.0001,0.00102242,-0.00092242,,162.90568600219157,141.7129623247539,-21.19272367743767,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-09 08:00:00+00:00,,0.003,0.00473872,-0.00173872,147.76086228117018,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-09 08:00:00+00:00,,0.003,0.00473872,-0.00173872,,141.7129623247539,158.93040616993363,17.21744384517973,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-09 16:00:00+00:00,,0.0001,0.00112086,-0.00102086,179.18445951603408,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-09 16:00:00+00:00,,0.0001,0.00112086,-0.00102086,,158.93040616993363,179.09984881181467,20.169442641881034,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-10 00:00:00+00:00,,0.0001,0.0,0.0001,170.03499155146915,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-10 00:00:00+00:00,,0.0001,0.0,0.0001,,179.09984881181467,200.50865534498436,21.408806533169695,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-10 08:00:00+00:00,,0.003,0.00317264,-0.00017263999999999995,191.62383757598494,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-10 08:00:00+00:00,,0.003,0.00317264,-0.00017263999999999995,,200.50865534498436,188.37676664688712,-12.131888698097242,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-10 16:00:00+00:00,,0.000149,0.0,0.000149,195.38746497803263,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-10 16:00:00+00:00,,0.000149,0.0,0.000149,,188.37676664688712,195.7209053346493,7.344138687762182,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-11 00:00:00+00:00,,0.000218,0.0,0.000218,201.96635670950212,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-11 00:00:00+00:00,,0.000218,0.0,0.000218,,195.7209053346493,210.64464756500686,14.923742230357561,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-11 08:00:00+00:00,,0.000362,0.0,0.000362,193.84428802594462,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-11 08:00:00+00:00,,0.000362,0.0,0.000362,,210.64464756500686,189.88969299051263,-20.754954574494235,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-11 16:00:00+00:00,,0.000312,0.0,0.000312,206.48523024476123,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-11 16:00:00+00:00,,0.000312,0.0,0.000312,,189.88969299051263,201.75126219343724,11.861569202924613,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-12 00:00:00+00:00,,0.000501,-2.293e-05,0.00052393,204.64816876097996,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-12 00:00:00+00:00,,0.000501,-2.293e-05,0.00052393,,201.75126219343724,205.79856321743074,4.047301023993498,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-12 08:00:00+00:00,,0.000788,0.0,0.000788,198.81195283995584,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-12 08:00:00+00:00,,0.000788,0.0,0.000788,,205.79856321743074,203.42240849996008,-2.376154717470655,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-12 16:00:00+00:00,,0.000703,0.0,0.000703,201.57551744608773,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-12 16:00:00+00:00,,0.000703,0.0,0.000703,,203.42240849996008,198.3649636971575,-5.057444802802593,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-13 00:00:00+00:00,,0.000481,-0.00226626,0.00274726,206.3733139633898,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-13 00:00:00+00:00,,0.000481,-0.00226626,0.00274726,,198.3649636971575,245.25070966407307,46.88574596691558,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-13 08:00:00+00:00,,0.003,0.005,-0.002,254.69458234405394,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-13 08:00:00+00:00,,0.003,0.005,-0.002,,245.25070966407307,241.91980086344296,-3.3309088006301124,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-13 16:00:00+00:00,,0.001426,0.0,0.001426,161.37285000196798,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-13 16:00:00+00:00,,0.001426,0.0,0.001426,,241.91980086344296,131.652649936638,-110.26715092680496,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-14 00:00:00+00:00,,0.0001,-0.00108201,0.00118201,112.38345929843082,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-14 00:00:00+00:00,,0.0001,-0.00108201,0.00118201,,131.652649936638,153.50660473696243,21.85395480032443,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-14 08:00:00+00:00,,0.003,0.005,-0.002,118.38862486468282,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-14 08:00:00+00:00,,0.003,0.005,-0.002,,153.50660473696243,139.10166064096953,-14.404944095992903,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-14 16:00:00+00:00,,0.0001,0.00192162,-0.00182162,157.3218289587603,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-14 16:00:00+00:00,,0.0001,0.00192162,-0.00182162,,139.10166064096953,166.5052135649216,27.403552923952077,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-14 20:00:00+00:00,,5e-05,0.00133532,-0.0012853200000000002,166.5052135649216,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-14 20:00:00+00:00,,5e-05,0.00133532,-0.0012853200000000002,,157.3218289587603,194.10672366069895,36.78489470193864,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-15 00:00:00+00:00,,0.000182,0.00171193,-0.0015299299999999999,194.10672366069895,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-15 00:00:00+00:00,,0.000182,0.00171193,-0.0015299299999999999,,166.5052135649216,155.61319007039688,-10.892023494524722,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-15 04:00:00+00:00,,0.0005,-0.00023997,0.00073997,155.61319007039688,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-15 04:00:00+00:00,,0.0005,-0.00023997,0.00073997,,194.10672366069895,145.71485673794913,-48.39186692274981,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-15 08:00:00+00:00,,0.0005,-0.00100191,0.00150191,145.71485673794913,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-15 08:00:00+00:00,,0.0005,-0.00100191,0.00150191,,155.61319007039688,148.11587889348792,-7.4973111769089655,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-15 12:00:00+00:00,,5e-05,0.0,5e-05,148.11587889348792,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-15 12:00:00+00:00,,5e-05,0.0,5e-05,,145.71485673794913,147.27360315651828,1.558746418569143,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-15 16:00:00+00:00,,5e-05,-0.00196477,0.00201477,147.27360315651828,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-15 16:00:00+00:00,,5e-05,-0.00196477,0.00201477,,148.11587889348792,148.64123754231255,0.5253586488246356,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-15 20:00:00+00:00,,5e-05,0.00064739,-0.0005973899999999999,148.64123754231255,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/binance,2026-07-15 20:00:00+00:00,,5e-05,0.00064739,-0.0005973899999999999,,147.27360315651828,169.66646075456015,22.39285759804187,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/binance,2026-07-16 00:00:00+00:00,,5e-05,-0.00129085,0.00134085,169.66646075456015,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-16 00:00:00+00:00,,5e-05,-0.00129085,0.00134085,,148.64123754231255,168.9570969093012,20.31585936698866,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-16 04:00:00+00:00,,0.0005,0.00168949,-0.00118949,168.9570969093012,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-16 04:00:00+00:00,,0.0005,0.00168949,-0.00118949,,169.66646075456015,171.68767043712563,2.021209682565484,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-16 08:00:00+00:00,,0.0005,0.00034557,0.00015443,171.68767043712563,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-16 08:00:00+00:00,,0.0005,0.00034557,0.00015443,,168.9570969093012,168.21602478973068,-0.7410721195705321,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-16 12:00:00+00:00,,5e-05,-9.577e-05,0.00014577,168.21602478973068,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-16 12:00:00+00:00,,5e-05,-9.577e-05,0.00014577,,171.68767043712563,174.35637659016382,2.668706153038187,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-16 16:00:00+00:00,,5e-05,-0.00042886,0.00047886,174.35637659016382,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-16 16:00:00+00:00,,5e-05,-0.00042886,0.00047886,,168.21602478973068,186.07555416796677,17.85952937823609,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-16 20:00:00+00:00,,5e-05,-0.0009732,0.0010232,186.07555416796677,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-16 20:00:00+00:00,,5e-05,-0.0009732,0.0010232,,174.35637659016382,164.8183090364298,-9.53806755373401,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-17 00:00:00+00:00,,5e-05,-0.00092102,0.0009710200000000001,164.8183090364298,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-17 00:00:00+00:00,,5e-05,-0.00092102,0.0009710200000000001,,186.07555416796677,124.31160550884273,-61.76394865912404,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-17 04:00:00+00:00,,0.0005,6.403e-05,0.00043597000000000004,124.31160550884273,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-17 04:00:00+00:00,,0.0005,6.403e-05,0.00043597000000000004,,164.8183090364298,92.16111769130418,-72.65719134512563,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-17 08:00:00+00:00,,0.0005,-0.00143406,0.00193406,92.16111769130418,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-17 08:00:00+00:00,,0.0005,-0.00143406,0.00193406,,124.31160550884273,111.07963568626488,-13.231969822577852,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-17 12:00:00+00:00,,0.0005,0.00041051,8.949000000000001e-05,111.07963568626488,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-17 12:00:00+00:00,,0.0005,0.00041051,8.949000000000001e-05,,92.16111769130418,97.04745456040754,4.88633686910336,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-17 16:00:00+00:00,,0.0005,0.00150611,-0.00100611,97.04745456040754,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-17 16:00:00+00:00,,0.0005,0.00150611,-0.00100611,,111.07963568626488,37.75203775203853,-73.32759793422635,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-17 20:00:00+00:00,,0.0005,-0.00094887,0.00144887,37.75203775203853,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-17 20:00:00+00:00,,0.0005,-0.00094887,0.00144887,,97.04745456040754,34.41156228492773,-62.63589227547981,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-18 00:00:00+00:00,,0.0005,0.0,0.0005,34.41156228492773,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-18 00:00:00+00:00,,0.0005,0.0,0.0005,,37.75203775203853,37.547899289334076,-0.20413846270445646,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-18 04:00:00+00:00,,0.0005,0.0,0.0005,37.547899289334076,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-18 04:00:00+00:00,,0.0005,0.0,0.0005,,34.41156228492773,33.066960595206545,-1.3446016897211877,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-18 08:00:00+00:00,,0.0005,0.0,0.0005,33.066960595206545,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-18 08:00:00+00:00,,0.0005,0.0,0.0005,,37.547899289334076,30.79013683549576,-6.757762453838318,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-18 12:00:00+00:00,,0.0005,0.0,0.0005,30.79013683549576,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-18 12:00:00+00:00,,0.0005,0.0,0.0005,,33.066960595206545,23.68075223253994,-9.386208362666604,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-18 16:00:00+00:00,,0.0005,-4.143e-05,0.00054143,23.68075223253994,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-18 16:00:00+00:00,,0.0005,-4.143e-05,0.00054143,,30.79013683549576,20.443226550097965,-10.346910285397794,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-18 20:00:00+00:00,,0.0005,0.0,0.0005,20.443226550097965,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-18 20:00:00+00:00,,0.0005,0.0,0.0005,,23.68075223253994,19.7153381872263,-3.96541404531364,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-19 00:00:00+00:00,,0.0005,0.0,0.0005,19.7153381872263,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-19 00:00:00+00:00,,0.0005,0.0,0.0005,,20.443226550097965,13.980977397420645,-6.46224915267732,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-19 04:00:00+00:00,,0.000443,0.0,0.000443,13.980977397420645,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-19 04:00:00+00:00,,0.000443,0.0,0.000443,,19.7153381872263,20.369074213004048,0.6537360257777465,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-19 08:00:00+00:00,,0.0005,8.177e-05,0.00041823,20.369074213004048,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-19 08:00:00+00:00,,0.0005,8.177e-05,0.00041823,,13.980977397420645,11.359494078651085,-2.6214833187695596,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-19 12:00:00+00:00,,0.000221,-0.00014976,0.00037076000000000003,11.359494078651085,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-19 12:00:00+00:00,,0.000221,-0.00014976,0.00037076000000000003,,20.369074213004048,16.309333695763588,-4.05974051724046,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-19 16:00:00+00:00,,0.000377,0.0,0.000377,16.309333695763588,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-19 16:00:00+00:00,,0.000377,0.0,0.000377,,11.359494078651085,21.79562410931458,10.436130030663495,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/binance,2026-07-19 20:00:00+00:00,,0.0005,0.00020692,0.00029308000000000003,21.79562410931458,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/binance,2026-07-19 20:00:00+00:00,,0.0005,0.00020692,0.00029308000000000003,,16.309333695763588,7.164749432789583,-9.144584262974004,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
